taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	Genome Size  * assembled	Gene Count  * assembled
3300080787	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Red Butte Creek NEON Field Site, Salt Lake City, Utah, USA - REDB.20230712.EPIPSAMMON.5.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300080787	642649429	1189496
3300081719	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Red Butte Creek NEON Field Site, Salt Lake City, Utah, USA - REDB.SS.20230705.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081719	541830461	907000
3300079105	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Rio Cupeyes NEON Field Site, San German, Puerto Rico - CUPE.SS.20230711.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300079105	1255128681	2233576
3300081799	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Sycamore Creek NEON Field Site, Rio Verde, Arizona, USA - SYCA.20230606.EPIPSAMMON.1.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081799	790367759	1235238
3300081800	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Sycamore Creek NEON Field Site, Rio Verde, Arizona, USA - SYCA.20230606.EPIPSAMMON.2.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081800	1198265857	1913767
3300081801	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Sycamore Creek NEON Field Site, Rio Verde, Arizona, USA - SYCA.20230606.EPIPSAMMON.3.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081801	1270122294	2028700
3300083085	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Sycamore Creek NEON Field Site, Rio Verde, Arizona, USA - SYCA.20230606.EPIPSAMMON.4.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300083085	1380456674	2193873
3300081569	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Sycamore Creek NEON Field Site, Rio Verde, Arizona, USA - SYCA.20230606.EPIPSAMMON.5.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081569	740271350	1241514
3300081899	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.1.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081899	687187427	1090498
3300081898	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.2.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081898	1119731604	1728373
3300081712	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.3.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081712	1246773374	2007544
3300081566	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.4.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081566	1250470380	1836803
3300081567	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.5.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081567	1354225004	2183444
3300081568	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.6.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081568	1202540114	1731888
3300081709	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.7.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081709	949520331	1442385
3300081889	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Teakettle 2 Creek NEON Field Site, Sierra National Forest, CA, USA - TECR.20230821.EPILITHON.8.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081889	832604416	1296700
3300083096	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Toolik Lake NEON Field Site, Alaska, USA - TOOK.C0.20230207.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300083096	1228077934	1875888
3300083149	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Toolik Lake NEON Field Site, Alaska, USA - TOOK.C0.20230502.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300083149	675033055	1112202
3300079164	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from Walker Branch NEON Field Site, Oak Ridge, TN, USA - WALK.SS.20230710.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300079164	570789004	1047293
3300081913	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.20230815.EPILITHON.1.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081913	1542958146	2193202
3300081714	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.20230815.EPILITHON.2.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081714	1210358202	1800633
3300081912	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.20230815.EPILITHON.3.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081912	1155268309	1635781
3300081911	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.20230815.EPILITHON.4.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081911	1577723649	2200441
3300081903	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.20230815.EPILITHON.5.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081903	1228815911	1733568
3300080923	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.20230815.EPIPSAMMON.1.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300080923	966985080	1609194
3300080924	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.20230815.EPIPSAMMON.2.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300080924	642909014	1147807
3300081902	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater microbial communities from West St. Louis Creek NEON Field Site, Fraser, CO, USA - WLOU.SS.20230718.DNA-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081902	332069014	540922
3300083157	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater sediment microbial communities from Le Conte Creek NEON Field Site, Gatlinburg, TN, USA - LECO.20230329.EPIPSAMMON.2.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300083157	395335639	760966
3300081636	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater sediment microbial communities from Le Conte Creek NEON Field Site, Gatlinburg, TN, USA - LECO.20230906.EPIPSAMMON.2.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081636	859138417	1593849
3300081637	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater sediment microbial communities from Le Conte Creek NEON Field Site, Gatlinburg, TN, USA - LECO.20231018.EPIPSAMMON.2.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081637	310044782	624064
3300083151	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater sediment microbial communities from Lower Hop Brook NEON Field Site, New Salem, MA, USA - HOPB.20230417.EPIPSAMMON.1.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300083151	325263107	618399
3300081627	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater sediment microbial communities from Lower Hop Brook NEON Field Site, New Salem, MA, USA - HOPB.20230417.EPIPSAMMON.2.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300081627	177893581	318074
3300083154	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Freshwater sediment microbial communities from Pringle Creek NEON Field Site, Wise County, Texas, USA - PRIN.20230328.EPIPSAMMON.2.DNA-DNA1	DOE Joint Genome Institute  (JGI)	3300083154	691711282	1254178
3300067032	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various NEON sites located in USA and Puerto Rico	NEON combined assembly	DOE Joint Genome Institute  (JGI)	3300067032	182982858934	343945133
3300079481	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_001-O-20230710-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079481	1470394699	2251958
3300079169	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_002-O-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079169	1666944590	2689439
3300079119	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_004-O-20230712-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079119	1833963405	2840509
3300079305	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_006-O-20230710-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079305	1276913080	2090889
3300079394	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_009-O-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079394	1315774607	2155803
3300079306	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_013-O-20230710-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079306	1949889815	3226084
3300078357	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_070-O-20230712-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078357	1300451863	2018449
3300079120	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_071-O-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079120	1031574413	1621311
3300079400	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_080-O-20230713-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079400	1627984953	2484212
3300078416	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA - BONA_084-O-20230713-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078416	780987877	1260503
3300080031	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Central Plains Experimental Range NEON Field site, Weld County, Colorado, USA - CPER_001-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080031	1697430186	2830088
3300078280	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_001-M-20230704-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078280	756832309	1273201
3300078279	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_002-M-20230705-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078279	1695827519	2852250
3300079121	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_003-M-20230705-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079121	1842703845	3156002
3300079543	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_004-M-20230704-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079543	3056870789	5097958
3300078139	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_005-M-20230705-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078139	1450671239	2444854
3300078432	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_024-M-20230703-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078432	1421612081	2397666
3300078431	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_024-O-20230703-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078431	848142826	1511060
3300081758	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_042-M-20230704-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300081758	1381650887	2442290
3300078430	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_043-M-20230704-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078430	1364768138	2381748
3300078424	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_044-M-20230703-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078424	1403226464	2455648
3300078501	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Chase Lake National Wildlife Refuge NEON Field Site, North Dakota, USA - WOOD_045-M-20230703-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078501	979817086	1712741
3300077718	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_001-M-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077718	172542946	317602
3300077816	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_002-M-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077816	2417515639	4046042
3300077817	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_002-O-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077817	2233140722	3381359
3300078417	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_006-M-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078417	1873100984	3014874
3300077818	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_006-O-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077818	1589958386	2323339
3300077819	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_009-M-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077819	1931511632	3292012
3300077820	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_009-O-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077820	3134192561	4602174
3300077821	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_014-M-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077821	1580379404	2650289
3300077905	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_014-O-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077905	1553584829	2689930
3300077991	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_015-M-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077991	1746848274	2933716
3300077906	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_045-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077906	2795656605	4669976
3300077907	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_045-O-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077907	2212357515	3370199
3300078160	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_046-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078160	2360493011	3741253
3300077992	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_046-O-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077992	2663004324	4138496
3300078045	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_047-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078045	2808667843	4811701
3300078364	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_047-O-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078364	2281742356	3824894
3300078358	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_048-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078358	1777046062	2846998
3300078359	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Delta Junction NEON Field Site, Alaska, USA - DEJU_048-O-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078359	2493618522	3481900
3300082202	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Disney Wilderness Preserve NEON Field site, Poinciana, Florida, USA - DSNY_003-M-20230913-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082202	2826148545	4538428
3300082213	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Disney Wilderness Preserve NEON Field site, Poinciana, Florida, USA - DSNY_004-M-20230912-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082213	2064444968	3255600
3300082201	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Disney Wilderness Preserve NEON Field site, Poinciana, Florida, USA - DSNY_009-M-20230913-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082201	2420724647	3816266
3300082528	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Disney Wilderness Preserve NEON Field site, Poinciana, Florida, USA - DSNY_041-M-20230912-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082528	1718811147	2816239
3300082527	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Disney Wilderness Preserve NEON Field site, Poinciana, Florida, USA - DSNY_042-M-20230912-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082527	1927749624	3169493
3300079554	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Disney Wilderness Preserve NEON Field site, Poinciana, Florida, USA - DSNY_043-M-20230912-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079554	591613773	994021
3300079550	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Barina, Yauco, Puerto Rico - GUAN_001-M-20230831-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079550	588784236	1000245
3300082236	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Barina, Yauco, Puerto Rico - GUAN_003-M-20230831-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082236	2026418590	3493923
3300082535	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Barina, Yauco, Puerto Rico - GUAN_004-M-20230905-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082535	1660592718	2853047
3300082235	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Barina, Yauco, Puerto Rico - GUAN_007-M-20230831-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082235	2213053002	3789966
3300082228	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Guayanilla, Puerto Rico - GUAN_002-M-20230831-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082228	2015496815	3437441
3300082220	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Guayanilla, Puerto Rico - GUAN_006-M-20230906-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082220	2340510683	4136913
3300082224	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Guayanilla, Puerto Rico - GUAN_042-M-20230905-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082224	2257181124	3836670
3300079551	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Guayanilla, Puerto Rico - GUAN_043-M-20230904-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079551	1614695110	2640903
3300080039	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Guayanilla, Puerto Rico - GUAN_048-M-20230906-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080039	389216897	669429
3300082223	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Guanica Dry Forest Reserve NEON Field site, Guayanilla, Puerto Rico - GUAN_049-M-20230906-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082223	2493304402	4184146
3300077117	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_001-O-20230705-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077117	1470261938	2497782
3300082510	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_001-O-21-20230705-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300082510	1775226090	2864979
3300082172	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_001-O-23-20230705-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300082172	2951348652	4665916
3300082506	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_001-O-41-20230705-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300082506	1859646558	3057732
3300077557	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_002-O-20230706-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077557	1663962415	2755942
3300081265	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_002-O-21-20230706-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081265	1908323778	3136674
3300082822	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_002-O-23-20230706-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300082822	2971823794	4650314
